i,t,m,index,women,girls,boys,men,Males 00-03,Females 00-03,Males 04-08,Females 04-08,Males 09-13,Females 09-13,Males 14-18,Females 14-18,Males 19-30,Females 19-30,Males 31-50,Females 31-50,Males 51-99,Females 51-99,log HSize
7085801191014,2007,South-east serbia,2817,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7085801751002,2007,South-east serbia,2818,2,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1.386294361
7085801751003,2007,South-east serbia,2819,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.6931471806
7085801751004,2007,South-east serbia,2820,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7085801751005,2007,South-east serbia,2821,1,0,0,3,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1.386294361
7085801751007,2007,South-east serbia,2822,1,2,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1.386294361
7085801751009,2007,South-east serbia,2823,1,0,2,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1.386294361
7085801751010,2007,South-east serbia,2824,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1.386294361
7085801751012,2007,South-east serbia,2825,2,0,1,2,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1.609437912
7085801751013,2007,South-east serbia,2826,2,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1.386294361
7085801751014,2007,South-east serbia,2827,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1.098612289
7085802161001,2007,South-east serbia,2828,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7085802161002,2007,South-east serbia,2829,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1.098612289
7085802161003,2007,South-east serbia,2830,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7085802161004,2007,South-east serbia,2831,2,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1.386294361
7085802161005,2007,South-east serbia,2832,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7085802161006,2007,South-east serbia,2833,2,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,1,2,1.609437912
7085802161009,2007,South-east serbia,2834,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.6931471806
7085802161010,2007,South-east serbia,2835,2,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1.609437912
7085802161011,2007,South-east serbia,2836,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1.098612289
7085802161012,2007,South-east serbia,2837,3,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1.386294361
7085802161013,2007,South-east serbia,2838,2,0,1,2,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1.609437912
7085802161014,2007,South-east serbia,2839,1,0,0,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1.098612289
7085802611003,2007,South-east serbia,2840,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1.098612289
7085802611005,2007,South-east serbia,2841,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.6931471806
7085802611007,2007,South-east serbia,2842,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1.098612289
7085802611008,2007,South-east serbia,2843,2,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1.386294361
7085802611009,2007,South-east serbia,2844,1,2,1,1,1,0,0,2,0,0,0,0,0,1,1,0,0,0,1.609437912
7085802611010,2007,South-east serbia,2845,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1.098612289
7085802611012,2007,South-east serbia,2846,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7085802611013,2007,South-east serbia,2847,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7085802611014,2007,South-east serbia,2848,3,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,2,2,1.609437912
7085803091001,2007,South-east serbia,2849,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.098612289
7085803091002,2007,South-east serbia,2850,1,0,0,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1.098612289
7085803091003,2007,South-east serbia,2851,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1.098612289
7085803091004,2007,South-east serbia,2852,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7085803091005,2007,South-east serbia,2853,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1.386294361
7085803091006,2007,South-east serbia,2854,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7085803091007,2007,South-east serbia,2855,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1.098612289
7085803091008,2007,South-east serbia,2856,2,0,0,2,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1.386294361
7085803091009,2007,South-east serbia,2857,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1.386294361
7085803091010,2007,South-east serbia,2858,1,0,1,2,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1.386294361
7085803091011,2007,South-east serbia,2859,2,0,2,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1.609437912
7085803091012,2007,South-east serbia,2860,1,0,1,2,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1.386294361
7085803091013,2007,South-east serbia,2861,1,2,1,1,0,0,1,0,0,2,0,0,0,0,1,1,0,0,1.609437912
7085803091014,2007,South-east serbia,2862,2,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1.386294361
7085803561002,2007,South-east serbia,2863,3,1,0,2,0,0,0,0,0,1,0,0,0,0,1,1,1,2,1.791759469
7085803561004,2007,South-east serbia,2864,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7085803561005,2007,South-east serbia,2865,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.6931471806
7085803561006,2007,South-east serbia,2866,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.6931471806
7085803561007,2007,South-east serbia,2867,2,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1.386294361
7085803561008,2007,South-east serbia,2868,2,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1.386294361
7085803561009,2007,South-east serbia,2869,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1.098612289
7085803561010,2007,South-east serbia,2870,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1.386294361
7085803561011,2007,South-east serbia,2871,2,0,0,2,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1.386294361
7085803561012,2007,South-east serbia,2872,3,0,0,3,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1.791759469
7085803561013,2007,South-east serbia,2873,2,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1.386294361
7085803561014,2007,South-east serbia,2874,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.6931471806
7085804121001,2007,South-east serbia,2875,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.098612289
7085804121002,2007,South-east serbia,2876,2,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1.386294361
7085804121004,2007,South-east serbia,2877,2,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1.386294361
7085804121005,2007,South-east serbia,2878,1,0,2,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1.386294361
7085804121006,2007,South-east serbia,2879,1,0,2,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1.386294361
7085804121007,2007,South-east serbia,2880,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7085804121008,2007,South-east serbia,2881,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.6931471806
7085804121010,2007,South-east serbia,2882,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.6931471806
7085804121013,2007,South-east serbia,2883,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1.098612289
7085804121014,2007,South-east serbia,2884,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1.098612289
7085804591001,2007,South-east serbia,2885,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7085804591002,2007,South-east serbia,2886,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1.098612289
7085804591004,2007,South-east serbia,2887,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1.386294361
7085804591005,2007,South-east serbia,2888,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1.098612289
7085804591006,2007,South-east serbia,2889,2,1,0,2,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1.609437912
7085804591008,2007,South-east serbia,2890,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1.098612289
7085804591009,2007,South-east serbia,2891,2,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1.386294361
7085804591011,2007,South-east serbia,2892,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.6931471806
7085804591012,2007,South-east serbia,2893,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7085804591013,2007,South-east serbia,2894,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7085804591014,2007,South-east serbia,2895,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7085805121001,2007,South-east serbia,2896,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1.609437912
7085805121002,2007,South-east serbia,2897,3,0,2,3,1,0,1,0,0,0,0,0,0,2,2,0,1,1,2.079441542
7085805121003,2007,South-east serbia,2898,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.6931471806
7085805121004,2007,South-east serbia,2899,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1.098612289
7085805121005,2007,South-east serbia,2900,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7085805121006,2007,South-east serbia,2901,2,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1.609437912
7085805121009,2007,South-east serbia,2902,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1.386294361
7085805121010,2007,South-east serbia,2903,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.6931471806
7085805121012,2007,South-east serbia,2904,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7085805121013,2007,South-east serbia,2905,3,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1.386294361
7085805721003,2007,South-east serbia,2906,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7085805721004,2007,South-east serbia,2907,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.098612289
7085805721005,2007,South-east serbia,2908,2,0,1,2,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1.609437912
7085805721006,2007,South-east serbia,2909,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7085805721007,2007,South-east serbia,2910,1,1,0,2,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1.386294361
7085805721008,2007,South-east serbia,2911,1,3,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1.609437912
7085805721010,2007,South-east serbia,2912,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.6931471806
7085805721011,2007,South-east serbia,2913,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1.386294361
7085805721012,2007,South-east serbia,2914,2,1,1,1,0,0,0,0,1,1,0,0,0,0,1,2,0,0,1.609437912
7085805721013,2007,South-east serbia,2915,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1.098612289
7085805721014,2007,South-east serbia,2916,2,0,1,2,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1.609437912
7085806351001,2007,South-east serbia,2917,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.6931471806
7085806351002,2007,South-east serbia,2918,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7085806351003,2007,South-east serbia,2919,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7085806351004,2007,South-east serbia,2920,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7085806351005,2007,South-east serbia,2921,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1.098612289
7085806351006,2007,South-east serbia,2922,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7085806351007,2007,South-east serbia,2923,1,2,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1.386294361
7085806351008,2007,South-east serbia,2924,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.6931471806
7085806351009,2007,South-east serbia,2925,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7085806351010,2007,South-east serbia,2926,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.6931471806
7085806351012,2007,South-east serbia,2927,2,0,1,2,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1.609437912
7085806921003,2007,South-east serbia,2928,3,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,1,1,1.609437912
7085806921004,2007,South-east serbia,2929,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7085806921007,2007,South-east serbia,2930,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1.098612289
7085806921008,2007,South-east serbia,2931,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7085806921010,2007,South-east serbia,2932,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7085806921013,2007,South-east serbia,2933,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7085807481001,2007,South-east serbia,2934,2,0,0,4,0,0,0,0,0,0,0,0,3,0,0,1,1,1,1.791759469
7085807481005,2007,South-east serbia,2935,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7085807481006,2007,South-east serbia,2936,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.098612289
7085807481008,2007,South-east serbia,2937,2,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1.386294361
7085807481009,2007,South-east serbia,2938,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7085807481010,2007,South-east serbia,2939,2,0,0,2,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1.386294361
7085807481012,2007,South-east serbia,2940,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7085807481013,2007,South-east serbia,2941,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1.098612289
7085808101001,2007,South-east serbia,2942,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7085808101002,2007,South-east serbia,2943,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7085808101006,2007,South-east serbia,2944,1,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1.098612289
7085808101007,2007,South-east serbia,2945,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7085808101008,2007,South-east serbia,2946,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.098612289
7085808101011,2007,South-east serbia,2947,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.098612289
7085808101012,2007,South-east serbia,2948,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7085808101013,2007,South-east serbia,2949,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.098612289
7085808101014,2007,South-east serbia,2950,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.6931471806
7085808521002,2007,South-east serbia,2951,2,0,1,2,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1.609437912
7085808521003,2007,South-east serbia,2952,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1.098612289
7085808521005,2007,South-east serbia,2953,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7085808521006,2007,South-east serbia,2954,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7085808521007,2007,South-east serbia,2955,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7085808521008,2007,South-east serbia,2956,2,0,1,2,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1.609437912
7085808521009,2007,South-east serbia,2957,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1.098612289
7085808521010,2007,South-east serbia,2958,1,0,2,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1.386294361
7085808521011,2007,South-east serbia,2959,2,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1.609437912
7085808521012,2007,South-east serbia,2960,2,0,2,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1.609437912
7085808521014,2007,South-east serbia,2961,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7086600891001,2007,West serbia,2962,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1.098612289
7086600891002,2007,West serbia,2963,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1.098612289
7086600891003,2007,West serbia,2964,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7086600891004,2007,West serbia,2965,1,0,0,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1.098612289
7086600891005,2007,West serbia,2966,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7086600891006,2007,West serbia,2967,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7086600891007,2007,West serbia,2968,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.6931471806
7086600891008,2007,West serbia,2969,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7086600891009,2007,West serbia,2970,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1.098612289
7086600891010,2007,West serbia,2971,3,1,0,2,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1.791759469
7086600891011,2007,West serbia,2972,2,1,1,2,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1.791759469
7086600891012,2007,West serbia,2973,3,2,2,1,0,0,0,1,1,0,1,1,0,0,1,2,0,1,2.079441542
7086600891013,2007,West serbia,2974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7086600891014,2007,West serbia,2975,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7087400761001,2007,Sumadija,2976,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7087400761002,2007,Sumadija,2977,2,0,0,2,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1.386294361
7087400761003,2007,Sumadija,2978,2,0,1,2,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1.609437912
7087400761004,2007,Sumadija,2979,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.6931471806
7087400761005,2007,Sumadija,2980,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7087400761006,2007,Sumadija,2981,1,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1.386294361
7087400761009,2007,Sumadija,2982,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.098612289
7087400761010,2007,Sumadija,2983,1,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1.386294361
7087400761011,2007,Sumadija,2984,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7087400761012,2007,Sumadija,2985,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7087400761013,2007,Sumadija,2986,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7087401351001,2007,Sumadija,2987,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1.098612289
7087401351002,2007,Sumadija,2988,2,2,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1.791759469
7087401351003,2007,Sumadija,2989,1,2,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1.609437912
7087401351004,2007,Sumadija,2990,3,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,1,1,1.609437912
7087401351005,2007,Sumadija,2991,1,0,1,3,0,0,0,0,1,0,0,0,2,0,1,1,0,0,1.609437912
7087401351006,2007,Sumadija,2992,2,1,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1.609437912
7087401351007,2007,Sumadija,2993,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7087401351008,2007,Sumadija,2994,3,0,0,3,0,0,0,0,0,0,0,0,2,1,0,1,1,1,1.791759469
7087401351010,2007,Sumadija,2995,2,1,1,2,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1.791759469
7087401351011,2007,Sumadija,2996,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1.098612289
7087401351012,2007,Sumadija,2997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7087401351013,2007,Sumadija,2998,2,2,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,1.791759469
7087401351014,2007,Sumadija,2999,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1.098612289
7087401751001,2007,Sumadija,3000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7087401751003,2007,Sumadija,3001,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7087401751005,2007,Sumadija,3002,2,0,2,3,0,0,1,0,1,0,0,0,0,0,2,1,1,1,1.945910149
7087401751006,2007,Sumadija,3003,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,1,1.609437912
7087401751008,2007,Sumadija,3004,0,0,0,3,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1.098612289
7087401751009,2007,Sumadija,3005,3,2,0,3,0,1,0,1,0,0,0,0,2,2,0,1,1,0,2.079441542
7087401751010,2007,Sumadija,3006,1,3,1,1,0,0,0,2,1,1,0,0,0,0,1,1,0,0,1.791759469
7087401751011,2007,Sumadija,3007,2,0,0,3,0,0,0,0,0,0,0,0,2,1,0,0,1,1,1.609437912
7087401751013,2007,Sumadija,3008,2,0,0,2,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1.386294361
7087401751014,2007,Sumadija,3009,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.6931471806
7088200831001,2007,West serbia,3010,2,1,1,2,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1.791759469
7088200831002,2007,West serbia,3011,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1.098612289
7088200831003,2007,West serbia,3012,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1.098612289
7088200831004,2007,West serbia,3013,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1.386294361
7088200831005,2007,West serbia,3014,1,1,0,2,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1.386294361
7088200831006,2007,West serbia,3015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7088200831007,2007,West serbia,3016,1,0,0,3,0,0,0,0,0,0,0,0,2,0,0,1,1,0,1.386294361
7088200831008,2007,West serbia,3017,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1.386294361
7088200831009,2007,West serbia,3018,1,2,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1.386294361
7088200831010,2007,West serbia,3019,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1.098612289
7088200831011,2007,West serbia,3020,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7088200831012,2007,West serbia,3021,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7088200831013,2007,West serbia,3022,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7088200831014,2007,West serbia,3023,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.098612289
7090400041002,2007,Sumadija,3024,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7090400041003,2007,Sumadija,3025,3,1,1,2,0,0,0,0,1,0,0,1,0,0,1,1,1,2,1.945910149
7090400041004,2007,Sumadija,3026,2,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1.386294361
7090400041005,2007,Sumadija,3027,3,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,2,1.609437912
7090400041006,2007,Sumadija,3028,2,1,1,2,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1.791759469
7090400041007,2007,Sumadija,3029,3,0,0,2,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1.609437912
7090400041009,2007,Sumadija,3030,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7090400041010,2007,Sumadija,3031,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1.098612289
7090400041011,2007,Sumadija,3032,2,3,0,1,0,0,0,0,0,1,0,2,0,0,1,1,0,1,1.791759469
7090400041012,2007,Sumadija,3033,2,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1.386294361
7090400041013,2007,Sumadija,3034,1,0,0,4,0,0,0,0,0,0,0,0,2,0,0,1,2,0,1.609437912
7090400041014,2007,Sumadija,3035,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7090400871001,2007,Sumadija,3036,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7090400871002,2007,Sumadija,3037,2,1,0,3,0,1,0,0,0,0,0,0,2,1,0,0,1,1,1.791759469
7090400871003,2007,Sumadija,3038,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1.098612289
7090400871004,2007,Sumadija,3039,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1.386294361
7090400871005,2007,Sumadija,3040,3,0,0,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1.791759469
7090400871007,2007,Sumadija,3041,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7090400871008,2007,Sumadija,3042,2,1,1,2,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1.791759469
7090400871009,2007,Sumadija,3043,1,1,1,2,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1.609437912
7090400871010,2007,Sumadija,3044,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.6931471806
7090400871011,2007,Sumadija,3045,2,1,3,2,0,1,1,0,2,0,1,0,1,1,0,1,0,0,2.079441542
7090400871012,2007,Sumadija,3046,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
