i,t,m,Females 00-03,Females 04-08,Females 09-13,Females 14-18,Females 19-30,Females 31-50,Females 51-99,Males 00-03,Males 04-08,Males 09-13,Males 14-18,Males 19-30,Males 31-50,Males 51-99,log HSize
7030400501052,2011-12,SNNP,0,1,1,1,0,1,0,0,0,1,1,1,1,1,2.079441542
7030400501052,2013-14,SNNP,0,1,0,1,0,1,0,0,0,1,1,1,0,1,1.945910149
7030400501052,2015-16,SNNP,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1.791759469
7030400501064,2011-12,SNNP,0,0,1,0,1,1,0,0,1,1,1,2,0,1,2.197224577
7030400501064,2013-14,SNNP,0,0,1,0,1,0,1,0,0,1,2,0,0,1,1.945910149
7030400501064,2015-16,SNNP,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1.791759469
7030400501076,2011-12,SNNP,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1.386294361
7030400501076,2013-14,SNNP,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1.609437912
7030400501076,2015-16,SNNP,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1.098612289
7030400501088,2011-12,SNNP,0,0,0,1,0,0,1,0,0,2,1,1,0,0,1.945910149
7030400501088,2013-14,SNNP,0,0,0,1,0,0,1,0,0,1,1,2,0,0,1.791759469
7030400501088,2015-16,SNNP,0,0,0,0,1,0,1,0,0,1,1,2,0,0,1.791759469
7030400501100,2011-12,SNNP,0,0,1,0,0,1,0,0,1,1,2,0,1,0,1.945910149
7030400501100,2013-14,SNNP,0,0,0,1,0,1,0,0,2,0,1,0,1,0,1.791759469
7030400501100,2015-16,SNNP,0,0,0,1,0,1,0,1,1,2,0,1,1,1,2.079441542
7030400501116,2011-12,SNNP,0,1,0,2,0,1,0,0,1,1,1,1,1,0,2.302585093
7030400501116,2013-14,SNNP,0,1,0,1,0,1,0,0,0,2,1,2,1,1,2.197224577
7030400501116,2015-16,SNNP,0,0,1,1,0,1,0,0,0,1,1,3,0,0,2.197224577
070305088801101011,2018-19,SNNP,0,2,0,0,0,1,0,1,1,1,0,0,1,0,1.945910149
070305088801101023,2018-19,SNNP,0,0,0,0,3,0,1,1,1,1,0,0,1,1,2.079441542
070305088801101035,2018-19,SNNP,1,0,0,0,1,0,1,1,0,1,0,3,1,1,2.302585093
070305088801101047,2018-19,SNNP,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1.791759469
070305088801101059,2018-19,SNNP,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1.098612289
070305088801101071,2018-19,SNNP,0,0,0,1,1,1,0,0,0,1,2,0,0,0,1.791759469
070305088801101083,2018-19,SNNP,1,0,1,1,1,0,0,1,1,1,0,0,1,0,2.079441542
070305088801101095,2018-19,SNNP,1,0,0,0,0,1,1,0,3,2,1,1,1,0,2.397895273
070305088801101107,2018-19,SNNP,0,0,1,1,2,1,0,0,0,1,0,0,0,0,1.791759469
070305088801101119,2018-19,SNNP,0,1,2,1,0,1,0,0,0,0,1,0,0,1,1.791759469
7030600204004,2011-12,SNNP,0,0,0,1,2,1,0,0,0,0,0,4,0,1,2.197224577
7030600204004,2013-14,SNNP,0,0,0,0,3,1,0,0,1,0,0,2,0,1,2.079441542
7030600204004,2015-16,SNNP,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1.791759469
7030600204016,2011-12,SNNP,0,1,0,0,0,1,0,0,0,2,0,0,1,0,1.609437912
7030600204016,2013-14,SNNP,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1.791759469
7030600204016,2015-16,SNNP,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1.791759469
7030600204022,2011-12,SNNP,0,0,0,2,0,0,0,0,0,0,0,3,1,0,1.791759469
7030600204022,2013-14,SNNP,0,0,0,0,1,0,0,0,0,0,0,2,1,0,1.386294361
7030600204022,2015-16,SNNP,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1.098612289
7030600204034,2011-12,SNNP,0,1,0,0,1,0,0,0,0,2,0,0,1,0,1.609437912
7030600204034,2013-14,SNNP,0,2,0,0,1,0,0,0,0,2,0,0,1,0,1.791759469
7030600204034,2015-16,SNNP,0,2,0,0,0,1,0,1,0,1,1,0,1,0,1.945910149
7030600204040,2011-12,SNNP,0,0,0,2,1,0,0,0,1,1,1,0,1,0,1.945910149
7030600204040,2013-14,SNNP,0,0,0,1,2,0,0,2,2,1,1,0,1,0,2.302585093
7030600204040,2015-16,SNNP,1,0,0,0,1,1,0,1,2,1,2,0,1,0,2.302585093
7030600204058,2011-12,SNNP,0,0,1,0,0,1,0,0,1,1,1,1,1,0,1.945910149
7030600204058,2013-14,SNNP,0,0,0,1,0,1,0,1,0,2,1,1,1,0,2.079441542
7030600204058,2015-16,SNNP,0,0,0,1,0,1,0,0,3,0,0,1,1,1,1.945910149
7030600204076,2011-12,SNNP,0,0,1,1,1,0,1,0,0,0,0,3,0,1,2.079441542
7030600204076,2013-14,SNNP,0,0,1,1,0,0,1,0,0,1,0,3,0,1,2.079441542
7030600204076,2015-16,SNNP,0,0,0,1,2,0,0,0,0,1,0,1,1,1,1.945910149
7030600204094,2011-12,SNNP,0,0,1,0,1,2,0,0,0,0,1,1,0,0,1.945910149
7030600204094,2013-14,SNNP,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1.791759469
7030600204094,2015-16,SNNP,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1.386294361
7030600204113,2011-12,SNNP,0,0,0,1,1,0,0,0,1,2,0,0,1,0,1.791759469
7030600204113,2013-14,SNNP,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1.945910149
7030600204113,2015-16,SNNP,1,0,0,0,1,0,0,1,2,0,0,1,1,1,1.945910149
7030600204131,2011-12,SNNP,0,0,0,0,3,1,0,0,0,0,0,2,0,1,1.945910149
7030600204131,2013-14,SNNP,0,1,0,0,2,1,0,0,0,0,0,1,1,1,1.945910149
7030600204131,2015-16,SNNP,1,1,0,0,2,0,1,0,0,0,0,1,1,0,2.079441542
7030600204149,2011-12,SNNP,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1.609437912
7030600204149,2013-14,SNNP,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1.609437912
7030600204149,2015-16,SNNP,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1.609437912
7030600204167,2011-12,SNNP,0,0,0,1,1,0,0,0,2,1,0,1,1,0,1.945910149
7030600204167,2013-14,SNNP,0,0,0,0,1,0,0,1,2,2,0,0,1,0,1.945910149
7030600204167,2015-16,SNNP,0,0,0,0,0,1,0,0,2,1,1,0,1,0,1.791759469
070309010100307008,2018-19,SNNP,1,0,1,0,1,0,0,0,1,2,1,0,1,0,2.079441542
070309010100307021,2018-19,SNNP,0,2,1,0,0,1,0,0,1,0,0,0,1,0,1.791759469
070309010100307034,2018-19,SNNP,0,2,1,1,0,1,0,1,1,1,0,0,1,0,2.197224577
070309010100307047,2018-19,SNNP,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1.791759469
070309010100307060,2018-19,SNNP,1,0,0,0,3,0,0,0,1,0,0,1,0,1,1.791759469
070309010100307073,2018-19,SNNP,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1.386294361
070309010100307086,2018-19,SNNP,0,2,0,0,1,0,0,1,0,1,0,0,1,0,1.791759469
070309010100307099,2018-19,SNNP,1,1,0,0,2,0,0,1,0,0,0,0,1,0,1.791759469
070309010100307112,2018-19,SNNP,0,0,0,0,0,1,0,0,2,2,0,0,0,0,1.609437912
070309010100307125,2018-19,SNNP,0,0,0,0,0,1,0,0,0,0,2,0,1,0,1.386294361
070309010100307138,2018-19,SNNP,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.6931471806
070309010100307151,2018-19,SNNP,0,0,1,1,0,1,0,1,3,1,1,0,1,0,2.302585093
070309010100307164,2018-19,SNNP,1,1,0,0,2,1,1,0,2,0,0,2,1,0,2.397895273
070309010100307177,2018-19,SNNP,0,0,2,0,0,1,0,0,1,0,0,0,1,0,1.609437912
070309010100307190,2018-19,SNNP,2,0,0,1,1,0,0,0,0,0,0,2,0,0,1.791759469
7040101103002,2011-12,SNNP,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1.098612289
7040101103002,2013-14,SNNP,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1.791759469
7040101103020,2011-12,SNNP,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1.609437912
7040101103020,2013-14,SNNP,0,0,0,1,0,1,0,0,2,1,0,0,1,0,1.791759469
7040101103020,2015-16,SNNP,0,0,0,1,0,1,0,0,1,2,0,0,1,0,1.791759469
7040101103038,2011-12,SNNP,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.6931471806
7040101103038,2013-14,SNNP,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1.386294361
7040101103038,2015-16,SNNP,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1.386294361
7040101103056,2011-12,SNNP,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1.791759469
7040101103056,2013-14,SNNP,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1.945910149
7040101103056,2015-16,SNNP,0,1,1,1,0,1,0,0,0,1,0,1,1,1,1.945910149
7040101103074,2011-12,SNNP,0,0,0,1,0,1,0,0,0,0,0,3,0,1,1.791759469
7040101103074,2013-14,SNNP,0,0,0,1,0,0,1,0,0,0,0,3,0,1,1.791759469
7040101103074,2015-16,SNNP,0,0,0,0,1,0,1,0,0,0,0,3,0,0,1.791759469
7040101103092,2011-12,SNNP,0,0,2,0,0,1,0,0,3,1,1,0,1,0,2.197224577
7040101103092,2013-14,SNNP,0,1,1,1,0,1,0,1,2,2,2,0,1,1,2.48490665
7040101103092,2015-16,SNNP,0,1,0,1,1,1,0,1,2,1,2,1,0,0,2.48490665
7040101103110,2011-12,SNNP,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1.098612289
7040101103110,2013-14,SNNP,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1.386294361
7040101103110,2015-16,SNNP,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1.386294361
7040101103128,2011-12,SNNP,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1.609437912
7040101103128,2013-14,SNNP,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1.791759469
7040101103128,2015-16,SNNP,0,0,1,0,1,1,0,0,1,0,1,0,1,1,1.791759469
7040101103146,2011-12,SNNP,0,0,1,1,2,1,0,0,0,0,0,0,0,1,1.791759469
7040101103146,2013-14,SNNP,0,0,1,0,3,0,1,1,1,0,0,0,0,1,2.079441542
7040101103146,2015-16,SNNP,0,0,0,1,2,1,1,0,2,0,0,0,0,0,2.079441542
7040101103160,2011-12,SNNP,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1.098612289
7040101103160,2013-14,SNNP,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1.098612289
7040101103160,2015-16,SNNP,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1.609437912
7040101103161,2011-12,SNNP,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.6931471806
7040101103161,2013-14,SNNP,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1.098612289
7040101103161,2015-16,SNNP,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1.386294361
7040101103166,2011-12,SNNP,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1.098612289
7040101103166,2013-14,SNNP,0,2,0,0,1,0,0,0,0,0,0,0,1,0,1.386294361
7040101103166,2015-16,SNNP,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1.609437912
070403088802407009,2018-19,SNNP,0,1,0,0,1,0,0,0,1,2,0,0,1,0,1.791759469
070403088802407021,2018-19,SNNP,0,1,0,0,1,0,0,1,2,2,0,0,1,0,2.079441542
070403088802407033,2018-19,SNNP,0,1,0,0,1,0,0,1,1,2,0,0,1,0,1.945910149
070403088802407045,2018-19,SNNP,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1.386294361
070403088802407057,2018-19,SNNP,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1.098612289
070403088802407069,2018-19,SNNP,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1.386294361
070403088802407081,2018-19,SNNP,1,1,1,0,1,0,0,0,1,0,0,0,1,1,1.791759469
070403088802407093,2018-19,SNNP,0,1,1,2,0,1,0,0,0,0,0,2,0,0,2.079441542
070403088802407105,2018-19,SNNP,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1.386294361
070403088802407117,2018-19,SNNP,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1.609437912
7040400903005,2011-12,SNNP,0,2,2,0,0,1,0,0,0,1,0,0,1,0,1.945910149
7040400903005,2013-14,SNNP,0,2,1,2,0,1,0,0,0,0,1,0,1,0,2.079441542
7040400903005,2015-16,SNNP,0,1,2,1,0,1,0,0,0,0,1,0,1,0,1.945910149
7040400903017,2011-12,SNNP,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7040400903017,2013-14,SNNP,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7040400903017,2015-16,SNNP,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7040400903023,2011-12,SNNP,0,0,2,0,0,1,0,0,1,0,0,0,1,0,1.609437912
7040400903023,2013-14,SNNP,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1.791759469
7040400903023,2015-16,SNNP,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1.609437912
7040400903035,2011-12,SNNP,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1.791759469
7040400903035,2013-14,SNNP,0,0,1,1,1,1,0,0,1,1,0,0,1,0,1.945910149
7040400903035,2015-16,SNNP,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1.791759469
7040400903041,2011-12,SNNP,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1.609437912
7040400903041,2013-14,SNNP,0,0,1,0,0,1,0,0,2,0,1,0,1,0,1.791759469
7040400903041,2015-16,SNNP,0,0,1,0,0,1,0,0,2,0,1,0,1,0,1.791759469
7040400903059,2011-12,SNNP,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.6931471806
7040400903059,2013-14,SNNP,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1.098612289
7040400903059,2015-16,SNNP,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1.098612289
7040400903077,2011-12,SNNP,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.6931471806
7040400903077,2013-14,SNNP,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1.386294361
7040400903077,2015-16,SNNP,1,2,0,0,1,0,0,0,0,0,0,0,1,0,1.609437912
7040400903095,2011-12,SNNP,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.6931471806
7040400903095,2013-14,SNNP,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1.098612289
7040400903095,2015-16,SNNP,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1.386294361
7040400903113,2011-12,SNNP,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7040400903113,2013-14,SNNP,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1.386294361
7040400903113,2015-16,SNNP,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1.386294361
7040400903131,2011-12,SNNP,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.6931471806
7040400903131,2013-14,SNNP,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1.386294361
7040400903131,2015-16,SNNP,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1.386294361
7040400903149,2011-12,SNNP,0,0,1,0,0,1,0,0,2,0,0,2,1,0,1.945910149
7040400903149,2013-14,SNNP,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1.609437912
7040400903149,2015-16,SNNP,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1.609437912
7040400903167,2011-12,SNNP,0,2,0,0,0,2,0,0,0,1,1,0,1,0,1.945910149
7040400903167,2013-14,SNNP,1,1,1,1,0,1,0,0,1,0,2,0,1,0,2.197224577
7040400903167,2015-16,SNNP,1,0,2,1,0,1,0,0,1,0,1,1,1,0,2.197224577
7040500603027,2015-16,SNNP,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1.098612289
7040500603059,2015-16,SNNP,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7040500603123,2015-16,SNNP,0,0,0,2,0,1,0,0,0,0,0,0,1,0,1.386294361
7040500603155,2015-16,SNNP,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7040500603187,2015-16,SNNP,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1.098612289
7040500603219,2015-16,SNNP,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1.098612289
7040500603315,2015-16,SNNP,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1.098612289
7040500603347,2015-16,SNNP,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1.386294361
7040500603379,2015-16,SNNP,0,0,0,2,0,1,0,1,1,0,0,0,1,0,1.791759469
7040500603443,2015-16,SNNP,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1.386294361
7040500603475,2015-16,SNNP,0,1,0,1,0,1,0,0,1,0,1,1,1,0,1.945910149
070405010100603027,2013-14,SNNP,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.6931471806
070405010100603059,2013-14,SNNP,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
070405010100603091,2013-14,SNNP,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1.098612289
070405010100603123,2013-14,SNNP,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1.386294361
070405010100603155,2013-14,SNNP,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
070405010100603187,2013-14,SNNP,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1.098612289
070405010100603219,2013-14,SNNP,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.6931471806
070405010100603251,2013-14,SNNP,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.6931471806
070405010100603283,2013-14,SNNP,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1.386294361
070405010100603315,2013-14,SNNP,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
070405010100603347,2013-14,SNNP,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1.098612289
070405010100603379,2013-14,SNNP,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1.386294361
070405010100603443,2013-14,SNNP,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1.609437912
070405010100603475,2013-14,SNNP,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1.945910149
7040601903003,2011-12,SNNP,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.6931471806
7040601903003,2013-14,SNNP,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1.386294361
7040601903003,2015-16,SNNP,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1.386294361
7040601903015,2011-12,SNNP,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.6931471806
7040601903015,2013-14,SNNP,0,0,0,0,1,0,0,1,0,0,0,0,2,0,1.386294361
7040601903015,2015-16,SNNP,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1.609437912
7040601903021,2011-12,SNNP,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1.098612289
7040601903021,2013-14,SNNP,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1.386294361
7040601903021,2015-16,SNNP,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1.609437912
7040601903039,2011-12,SNNP,0,0,1,0,1,0,0,0,1,0,0,0,2,0,1.609437912
7040601903039,2013-14,SNNP,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1.791759469
7040601903039,2015-16,SNNP,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1.791759469
7040601903057,2011-12,SNNP,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1.791759469
7040601903057,2013-14,SNNP,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1.791759469
7040601903057,2015-16,SNNP,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1.791759469
7040601903075,2011-12,SNNP,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1.609437912
7040601903075,2013-14,SNNP,1,1,0,0,1,0,0,0,0,2,0,1,0,0,1.945910149
7040601903075,2015-16,SNNP,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1.098612289
7040601903093,2011-12,SNNP,0,0,1,0,0,1,0,0,2,0,1,0,1,0,1.791759469
7040601903093,2013-14,SNNP,1,0,0,1,0,1,0,1,1,1,1,0,1,0,2.079441542
7040601903093,2015-16,SNNP,1,0,0,1,0,1,0,0,1,2,1,0,1,0,2.079441542
7040601903111,2011-12,SNNP,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1.386294361
7040601903111,2013-14,SNNP,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1.386294361
7040601903111,2015-16,SNNP,0,0,0,0,2,1,0,0,0,0,1,0,0,1,1.386294361
7040601903129,2011-12,SNNP,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1.098612289
7040601903129,2013-14,SNNP,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1.386294361
7040601903129,2015-16,SNNP,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1.386294361
7040601903147,2011-12,SNNP,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1.098612289
7040601903147,2013-14,SNNP,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1.386294361
7040601903147,2015-16,SNNP,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1.609437912
7040601903155,2011-12,SNNP,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7040601903155,2013-14,SNNP,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7040601903155,2015-16,SNNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7040601903166,2011-12,SNNP,0,0,0,0,1,0,0,0,1,2,0,0,1,0,1.609437912
7040601903166,2013-14,SNNP,0,1,0,0,1,0,0,0,0,2,1,0,1,0,1.791759469
7040601903166,2015-16,SNNP,0,1,0,0,0,1,0,0,0,2,1,0,1,0,1.791759469
070407088801207011,2018-19,SNNP,0,0,0,0,0,1,0,0,0,1,2,0,0,0,1.386294361
070407088801207025,2018-19,SNNP,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1.098612289
070407088801207039,2018-19,SNNP,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1.945910149
070407088801207053,2018-19,SNNP,0,1,0,1,0,1,0,0,1,1,1,0,0,1,1.791759469
070407088801207067,2018-19,SNNP,1,2,1,1,0,1,1,0,0,1,0,0,0,0,2.197224577
070407088801207081,2018-19,SNNP,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1.098612289
070407088801207085,2018-19,SNNP,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6931471806
070407088801207096,2018-19,SNNP,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
070407088801207110,2018-19,SNNP,0,0,1,1,0,1,0,0,1,1,1,0,1,0,1.945910149
070407088801207124,2018-19,SNNP,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1.098612289
070407088801207138,2018-19,SNNP,0,1,0,0,0,1,0,0,0,2,2,0,0,0,1.945910149
070409010100108004,2018-19,SNNP,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1.386294361
070409010100108006,2018-19,SNNP,1,3,1,2,1,0,1,0,0,1,1,1,1,0,2.564949357
070409010100108008,2018-19,SNNP,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1.609437912
070409010100108011,2018-19,SNNP,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1.098612289
070409010100108017,2018-19,SNNP,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1.098612289
070409010100108030,2018-19,SNNP,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1.098612289
070409010100108043,2018-19,SNNP,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1.609437912
070409010100108056,2018-19,SNNP,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
070409010100108080,2018-19,SNNP,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.6931471806
070409010100108082,2018-19,SNNP,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1.386294361
070409010100108109,2018-19,SNNP,0,0,2,0,0,1,0,0,0,1,2,2,1,0,2.197224577
070409010100108122,2018-19,SNNP,0,1,0,1,0,1,0,0,0,2,0,0,1,0,1.791759469
070409010100108148,2018-19,SNNP,0,0,0,0,2,0,0,1,0,0,0,0,1,0,1.386294361
070409010100108174,2018-19,SNNP,0,0,0,0,0,1,0,0,0,0,2,1,1,0,1.609437912
070409010100108186,2018-19,SNNP,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7040901103004,2011-12,SNNP,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1.098612289
7040901103004,2013-14,SNNP,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1.098612289
7040901103004,2015-16,SNNP,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1.098612289
7040901103018,2011-12,SNNP,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1.386294361
7040901103018,2013-14,SNNP,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1.386294361
7040901103018,2015-16,SNNP,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1.386294361
7040901103025,2011-12,SNNP,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1.098612289
7040901103025,2013-14,SNNP,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1.098612289
7040901103025,2015-16,SNNP,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.098612289
7040901103039,2011-12,SNNP,0,1,1,0,0,1,0,0,0,1,2,0,1,0,1.945910149
7040901103039,2013-14,SNNP,1,1,0,1,0,1,0,0,0,1,1,1,1,1,2.079441542
7040901103039,2015-16,SNNP,1,0,1,1,0,1,0,0,0,1,1,1,0,1,2.079441542
7040901103046,2011-12,SNNP,0,2,0,0,0,1,0,0,0,0,0,0,0,2,1.386294361
7040901103046,2013-14,SNNP,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1.609437912
7040901103046,2015-16,SNNP,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1.609437912
7040901103067,2011-12,SNNP,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1.098612289
7040901103067,2013-14,SNNP,0,0,0,0,1,0,0,1,2,0,0,0,1,0,1.609437912
7040901103067,2015-16,SNNP,0,0,0,0,0,1,0,1,2,0,0,0,1,0,1.609437912
7040901103088,2011-12,SNNP,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1.098612289
7040901103088,2013-14,SNNP,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1.098612289
7040901103088,2015-16,SNNP,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1.098612289
7040901103109,2011-12,SNNP,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.6931471806
7040901103109,2013-14,SNNP,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.6931471806
7040901103109,2015-16,SNNP,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.6931471806
7040901103130,2011-12,SNNP,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1.386294361
7040901103130,2013-14,SNNP,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1.609437912
7040901103130,2015-16,SNNP,1,0,2,0,0,1,0,0,1,0,0,0,1,0,1.791759469
7040901103151,2011-12,SNNP,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.6931471806
7040901103151,2013-14,SNNP,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1.609437912
7040901103151,2015-16,SNNP,0,3,0,0,2,0,0,0,0,0,0,0,0,0,1.609437912
